-0.182680	0.106074	-0.597178
0.000522	0.210994	-0.298582
0.182336	0.316510	-0.000239
0.365697	0.423010	0.299292
0.548300	0.528052	0.598304
0.000158	0.423281	-0.597281
0.183317	0.528513	-0.298429
0.366217	0.633619	0.000344
0.549723	0.739109	0.298596
0.732242	0.844810	0.596903
-0.365030	-0.846128	-0.597325
-0.183423	-0.738901	-0.299284
0.000483	-0.633401	-0.000742
0.182432	-0.528444	0.299336
0.365487	-0.422916	0.597266
-0.182590	-0.528710	-0.598201
0.000354	-0.423019	-0.298962
0.182574	-0.316264	-0.000394
0.365793	-0.211391	0.298300
0.549592	-0.105334	0.597193
-0.000434	-0.211513	-0.597914
0.183330	-0.105090	-0.298499
0.366370	-0.000723	0.000272
0.548584	0.106063	0.299479
0.732455	0.211892	0.597624
0.182021	0.106242	-0.597448
0.366133	0.211114	-0.298098
0.549417	0.317203	-0.000170
0.731590	0.422516	0.299049
0.914530	0.528781	0.597202
0.365685	0.422738	-0.597872
0.549714	0.528544	-0.299651
0.731777	0.633567	0.000221
0.915351	0.739327	0.299003
1.098357	0.845934	0.598672
0.000578	-0.845398	-0.597185
0.182744	-0.739921	-0.298252
0.365355	-0.633532	-0.000495
0.548684	-0.527759	0.299252
0.732232	-0.422992	0.597419
0.182641	-0.527727	-0.598145
0.366229	-0.422859	-0.299129
0.548490	-0.317457	0.000449
0.731426	-0.211625	0.299244
0.915639	-0.105844	0.598147
0.366742	-0.211658	-0.597628
0.549443	-0.105135	-0.298341
0.731693	0.000680	0.000081
0.915370	0.105001	0.299254
1.098330	0.211662	0.597138
0.548685	0.105305	-0.598182
0.732540	0.211013	-0.299372
0.914743	0.317364	-0.000351
1.097434	0.422335	0.299287
1.280589	0.528055	0.598068
0.731955	0.422090	-0.598390
0.915116	0.528928	-0.298665
1.097701	0.633395	-0.000137
1.280733	0.739340	0.298969
1.463804	0.844443	0.597370


-1.462836	-0.845869	-0.602717
-1.273472	-0.741363	-0.300581
-1.101807	-0.638909	0.007175
-0.918659	-0.529528	0.290991
-0.734538	-0.417226	0.604607
-1.287145	-0.523844	-0.595754
-1.095581	-0.416814	-0.287625
-0.922378	-0.327025	-0.002776
-0.736812	-0.203081	0.301716
-0.539722	-0.109549	0.593547
-1.102263	-0.214691	-0.596208
-0.913485	-0.101744	-0.292766
-0.730221	0.001824	-0.008466
-0.553113	0.110862	0.292143
-0.370848	0.204694	0.594732
-0.920954	0.101583	-0.589750
-0.725893	0.205965	-0.306213
-0.551368	0.318192	-0.009875
-0.369639	0.421222	0.302827
-0.179033	0.535494	0.590133
-0.735920	0.419789	-0.592687
-0.555842	0.526382	-0.302466
-0.368976	0.639114	0.001855
-0.181392	0.744164	0.303127
0.002454	0.847195	0.602359
-1.097132	-0.849339	-0.604029
-0.917155	-0.734378	-0.304111
-0.740542	-0.630374	-0.003116
-0.541716	-0.534666	0.300660
-0.369712	-0.417361	0.593095
-0.913008	-0.529577	-0.590541
-0.737045	-0.430791	-0.294701
-0.543249	-0.320224	-0.006157
-0.361725	-0.205557	0.294451
-0.180903	-0.106010	0.595177
-0.739323	-0.214274	-0.589115
-0.544983	-0.112814	-0.303584
-0.367461	0.004001	-0.002736
-0.188152	0.110610	0.293010
0.005288	0.207629	0.592916
-0.546100	0.110695	-0.593430
-0.355422	0.205354	-0.293380
-0.176829	0.320496	-0.001257
0.004476	0.430753	0.304615
0.177015	0.535273	0.600274
-0.356194	0.428177	-0.595291
-0.193054	0.530208	-0.304185
-0.005993	0.630211	-0.002860
0.189474	0.735355	0.294550
0.368670	0.848000	0.601689
-0.736824	-0.850949	-0.602169
-0.554373	-0.741533	-0.297786
-0.358521	-0.638169	0.001302
-0.185265	-0.530080	0.302343
-0.002819	-0.413243	0.595290
-0.554926	-0.536082	-0.603251
-0.375436	-0.428594	-0.296466
-0.180638	-0.318680	-0.005828
0.005189	-0.210152	0.295859
0.190621	-0.103392	0.605393
-0.364513	-0.202379	-0.593517
-0.178298	-0.099996	-0.295539
-0.001705	-0.004449	0.005035
0.186307	0.102137	0.296579
0.373008	0.210860	0.600512
-0.179483	0.110256	-0.592228
0.005731	0.207844	-0.296018
0.175713	0.311961	-0.002612
0.362676	0.426882	0.303824
0.541310	0.525819	0.604605
0.001744	0.429906	-0.593352
0.186482	0.530900	-0.294351
0.368379	0.630516	0.003765
0.556941	0.734366	0.296175
0.734652	0.840532	0.589197
-0.355348	-0.855020	-0.593836
-0.187652	-0.732073	-0.303733
0.005295	-0.628125	-0.008137
0.176755	-0.530150	0.304311
0.360365	-0.425878	0.593201
-0.178513	-0.533040	-0.603470
0.003881	-0.426982	-0.300206
0.178317	-0.309257	-0.004332
0.363717	-0.212192	0.292931
0.555503	-0.102132	0.592393
-0.004764	-0.213532	-0.600307
0.186625	-0.099447	-0.295112
0.370059	-0.007934	0.002991
0.544431	0.110141	0.305871
0.737007	0.217701	0.597135
0.172244	0.112096	-0.595190
0.367466	0.209161	-0.290704
0.553566	0.319568	-0.001863
0.727495	0.421460	0.301158
0.909833	0.533830	0.592499
0.362534	0.423923	-0.599849
0.556845	0.531245	-0.307782
0.729548	0.629957	0.002421
0.918859	0.736762	0.300637
1.101916	0.852881	0.608647
0.006376	-0.846990	-0.592296
0.180201	-0.743303	-0.292405
0.358924	-0.629572	-0.005434
0.545529	-0.522631	0.303381
0.734561	-0.426730	0.594871
0.179077	-0.522252	-0.602863
0.368529	-0.425246	-0.302041
0.543413	-0.322376	0.004917
0.725714	-0.214770	0.303289
0.922048	-0.107744	0.602873
0.374163	-0.215133	-0.597169
0.553886	-0.099960	-0.293384
0.728640	0.007463	0.000893
0.919079	0.098457	0.303401
1.101651	0.215159	0.591789
0.545545	0.101796	-0.603263
0.737958	0.208035	-0.304722
0.912192	0.321328	-0.003856
1.091788	0.419466	0.303754
1.276501	0.525837	0.602010
0.731522	0.416800	-0.605556
0.916294	0.535456	-0.296961
1.094734	0.628053	-0.001521
1.278080	0.736897	0.300257
1.461876	0.836486	0.594327


-1.461817	-0.846462	-0.607310
-1.266695	-0.742994	-0.302138
-1.105343	-0.643489	0.013678
-0.921971	-0.530665	0.283986
-0.736880	-0.412350	0.610911
-1.292742	-0.519815	-0.594020
-1.093498	-0.411552	-0.277524
-0.929038	-0.336009	-0.005207
-0.741194	-0.195632	0.304293
-0.531377	-0.113029	0.589837
-1.106167	-0.217732	-0.594886
-0.912165	-0.098218	-0.287245
-0.728624	0.003455	-0.016095
-0.556890	0.115592	0.286076
-0.375236	0.198744	0.592107
-0.926396	0.097917	-0.582606
-0.720373	0.201128	-0.312837
-0.553517	0.319338	-0.018789
-0.372961	0.420005	0.306413
-0.175514	0.542002	0.583385
-0.739509	0.417269	-0.588227
-0.562058	0.524719	-0.305746
-0.371712	0.643841	0.003541
-0.179955	0.748380	0.306972
0.004669	0.849048	0.606633
-1.096359	-0.853087	-0.609834
-0.919118	-0.729755	-0.308843
-0.748210	-0.627239	-0.005903
-0.535179	-0.540471	0.302294
-0.373049	-0.412655	0.588997
-0.911261	-0.530747	-0.584149
-0.741570	-0.438111	-0.290979
-0.538079	-0.323158	-0.011664
-0.357855	-0.200361	0.290425
-0.178967	-0.106292	0.592929
-0.745922	-0.216958	-0.581394
-0.541351	-0.119285	-0.307840
-0.368775	0.007593	-0.005208
-0.192771	0.115105	0.287741
0.010068	0.204313	0.588622
-0.543449	0.115248	-0.589648
-0.345874	0.200003	-0.288463
-0.171303	0.323677	-0.002376
0.008506	0.438049	0.309781
0.171640	0.541580	0.602699
-0.347370	0.433223	-0.593212
-0.202117	0.532009	-0.308969
-0.011398	0.626904	-0.005456
0.195327	0.731624	0.290668
0.371101	0.850540	0.605339
-0.741165	-0.856184	-0.606273
-0.559237	-0.743368	-0.296824
-0.351767	-0.642059	0.002495
-0.187284	-0.531735	0.305499
-0.005378	-0.404779	0.593187
-0.560246	-0.543142	-0.608332
-0.383931	-0.433987	-0.294389
-0.178525	-0.320223	-0.011097
0.009853	-0.209098	0.293181
0.197536	-0.101344	0.612410
-0.363172	-0.194341	-0.589797
-0.174019	-0.094957	-0.292550
-0.003262	-0.008430	0.009579
0.189279	0.098986	0.294540
0.379317	0.210467	0.603143
-0.176328	0.114431	-0.587338
0.010903	0.204762	-0.293445
0.169193	0.307426	-0.004909
0.359683	0.430676	0.308324
0.534351	0.523615	0.610931
0.003337	0.436562	-0.589460
0.189637	0.533302	-0.290297
0.370521	0.627431	0.007128
0.564102	0.729690	0.293776
0.737034	0.836342	0.581557
-0.345734	-0.863940	-0.590386
-0.191857	-0.725310	-0.308129
0.010035	-0.622895	-0.015427
0.171094	-0.531895	0.309225
0.355273	-0.428833	0.589215
-0.174511	-0.537327	-0.608768
0.007372	-0.430857	-0.301488
0.174096	-0.302322	-0.008259
0.361629	-0.212984	0.287640
0.561387	-0.098962	0.587675
-0.009055	-0.215507	-0.602706
0.189910	-0.093875	-0.291774
0.373718	-0.015043	0.005708
0.540320	0.114204	0.312177
0.741556	0.223471	0.596701
0.162572	0.117891	-0.592979
0.368826	0.207254	-0.283360
0.557631	0.321904	-0.003538
0.723417	0.420377	0.303245
0.905163	0.538839	0.587889
0.359405	0.425122	-0.601844
0.563925	0.533962	-0.315883
0.727340	0.626423	0.004586
0.922364	0.734256	0.302211
1.105444	0.859846	0.618629
0.012207	-0.848627	-0.587444
0.177701	-0.746740	-0.286628
0.352565	-0.625658	-0.010305
0.542382	-0.517616	0.307472
0.736911	-0.430497	0.592379
0.175577	-0.516827	-0.607606
0.370854	-0.427618	-0.304958
0.538410	-0.327281	0.009317
0.720080	-0.217873	0.307260
0.928476	-0.109659	0.607623
0.381565	-0.218595	-0.596733
0.558334	-0.094863	-0.288469
0.725641	0.014187	0.001746
0.922773	0.091910	0.307483
1.104995	0.218589	0.586517
0.542410	0.098295	-0.608353
0.743397	0.205072	-0.310080
0.909690	0.325215	-0.007330
1.086185	0.416590	0.308138
1.272447	0.523619	0.605981
0.731123	0.411528	-0.612755
0.917495	0.541984	-0.295335
1.091837	0.622762	-0.002896
1.275460	0.734464	0.301504
1.460023	0.828566	0.591312


-1.460830	-0.847070	-0.611904
-1.260019	-0.744636	-0.303678
-1.109000	-0.648160	0.020106
-0.925230	-0.531782	0.277219
-0.739260	-0.407504	0.617193
-1.298338	-0.515815	-0.592284
-1.091671	-0.406364	-0.267711
-0.935555	-0.344671	-0.007381
-0.745577	-0.188246	0.306814
-0.523211	-0.116396	0.586170
-1.110089	-0.220734	-0.593562
-0.910941	-0.094772	-0.281751
-0.727021	0.005039	-0.023587
-0.560709	0.120298	0.280037
-0.379576	0.192900	0.589537
-0.931869	0.094302	-0.575550
-0.714903	0.196325	-0.319296
-0.555638	0.320524	-0.027597
-0.376285	0.418884	0.309930
-0.172160	0.548409	0.576830
-0.743141	0.414814	-0.583895
-0.568245	0.523136	-0.308997
-0.374483	0.648562	0.005225
-0.178540	0.752674	0.310707
0.006866	0.851016	0.610913
-1.095621	-0.856837	-0.615662
-0.921097	-0.725352	-0.313453
-0.755699	-0.624297	-0.008600
-0.528803	-0.546256	0.303875
-0.376301	-0.408096	0.584988
-0.909644	-0.531881	-0.577936
-0.745970	-0.445195	-0.287344
-0.533027	-0.326036	-0.016983
-0.354013	-0.195233	0.286344
-0.176988	-0.106481	0.590696
-0.752431	-0.219623	-0.573752
-0.537780	-0.125667	-0.311970
-0.370075	0.011092	-0.007627
-0.197280	0.119587	0.282538
0.014801	0.201052	0.584358
-0.540745	0.119757	-0.586010
-0.336475	0.194816	-0.283651
-0.165980	0.326796	-0.003457
0.012450	0.445169	0.314780
0.166404	0.547799	0.605216
-0.338742	0.438215	-0.591322
-0.211032	0.533884	-0.313542
-0.016719	0.623731	-0.008031
0.201112	0.728111	0.286839
0.373538	0.853103	0.608972
-0.745432	-0.861462	-0.610382
-0.564064	-0.745299	-0.295869
-0.345081	-0.645986	0.003697
-0.189217	-0.533388	0.308603
-0.007922	-0.396419	0.591167
-0.565452	-0.550154	-0.613410
-0.392280	-0.439337	-0.292479
-0.176485	-0.321750	-0.016315
0.014410	-0.208063	0.290581
0.204433	-0.099321	0.619406
-0.361830	-0.186435	-0.586187
-0.169713	-0.090135	-0.289591
-0.004847	-0.012266	0.014054
0.192189	0.095924	0.292531
0.385509	0.210095	0.605857
-0.173297	0.118595	-0.582537
0.015994	0.201820	-0.290870
0.162897	0.302932	-0.007055
0.356766	0.434312	0.312789
0.527457	0.521485	0.617273
0.004951	0.443258	-0.585599
0.192782	0.535702	-0.286283
0.372632	0.624352	0.010384
0.571140	0.725124	0.291432
0.739347	0.832317	0.574030
-0.336236	-0.872890	-0.586994
-0.196006	-0.718651	-0.312439
0.014603	-0.617732	-0.022497
0.165460	-0.533696	0.314018
0.350231	-0.431752	0.585360
-0.170641	-0.541558	-0.614100
0.010814	-0.434574	-0.302867
0.169963	-0.295559	-0.012174
0.359523	-0.213780	0.282526
0.567224	-0.095849	0.583112
-0.013284	-0.217403	-0.605093
0.193192	-0.088443	-0.288536
0.377331	-0.021952	0.008400
0.536305	0.118237	0.318308
0.746106	0.229163	0.596340
0.153142	0.123588	-0.590849
0.370247	0.205442	-0.276116
0.561545	0.324190	-0.005188
0.719381	0.419243	0.305292
0.900564	0.543750	0.583439
0.356323	0.426321	-0.603841
0.570920	0.536680	-0.323935
0.725192	0.623012	0.006680
0.925872	0.731837	0.303661
1.108920	0.866808	0.628603
0.018084	-0.850306	-0.582636
0.175267	-0.750272	-0.281005
0.346349	-0.621798	-0.015048
0.539230	-0.512796	0.311494
0.739281	-0.434285	0.589973
0.172189	-0.511484	-0.612370
0.373198	-0.429959	-0.307881
0.533532	-0.332160	0.013588
0.714584	-0.220891	0.311092
0.934909	-0.111586	0.612395
0.388927	-0.222036	-0.596314
0.562766	-0.089903	-0.283635
0.722737	0.020820	0.002683
0.926418	0.085363	0.311470
1.108351	0.221881	0.581391
0.539271	0.094826	-0.613431
0.748859	0.202160	-0.315450
0.907261	0.328965	-0.010750
1.080638	0.413738	0.312355
1.268433	0.521437	0.609982
0.730759	0.406276	-0.619982
0.918715	0.548501	-0.293830
1.089055	0.617558	-0.004221
1.272879	0.732033	0.302705
1.458273	0.820694	0.588335


-1.459870	-0.847689	-0.616494
-1.253505	-0.746284	-0.305208
-1.112845	-0.652970	0.026394
-0.928397	-0.532864	0.270836
-0.741677	-0.402688	0.623441
-1.303937	-0.511873	-0.590538
-1.090373	-0.401344	-0.258598
-0.941743	-0.352773	-0.008933
-0.749959	-0.180936	0.309271
-0.515359	-0.119549	0.582553
-1.114018	-0.223682	-0.592228
-0.909883	-0.091465	-0.276335
-0.725360	0.006580	-0.030837
-0.564580	0.124964	0.274030
-0.383842	0.187215	0.587027
-0.937381	0.090755	-0.568615
-0.709536	0.191574	-0.325456
-0.557714	0.321754	-0.036255
-0.379606	0.417904	0.313362
-0.169076	0.554663	0.570585
-0.746848	0.412439	-0.579757
-0.574380	0.521672	-0.312208
-0.377292	0.653261	0.006908
-0.177149	0.757093	0.314253
0.009035	0.853157	0.615201
-1.094943	-0.860578	-0.621505
-0.923114	-0.721349	-0.317844
-0.762910	-0.621702	-0.011137
-0.522673	-0.552026	0.305375
-0.379392	-0.403818	0.581094
-0.908225	-0.532921	-0.572049
-0.750147	-0.451858	-0.283869
-0.528161	-0.328814	-0.021980
-0.350207	-0.190208	0.282192
-0.174960	-0.106500	0.588475
-0.758825	-0.222258	-0.566212
-0.534333	-0.131899	-0.315873
-0.371372	0.014435	-0.009929
-0.201643	0.124054	0.277439
0.019475	0.197867	0.580124
-0.537910	0.124197	-0.582633
-0.327324	0.189957	-0.279021
-0.161039	0.329785	-0.004488
0.016259	0.452021	0.319507
0.161406	0.553895	0.607864
-0.330457	0.443077	-0.589829
-0.219700	0.535904	-0.317674
-0.021900	0.620791	-0.010574
0.206779	0.724967	0.283096
0.375981	0.855681	0.612578
-0.749601	-0.866785	-0.614489
-0.568837	-0.747368	-0.294929
-0.338478	-0.649951	0.004908
-0.191006	-0.535027	0.311641
-0.010417	-0.388232	0.589252
-0.570500	-0.557110	-0.618471
-0.400415	-0.444659	-0.290850
-0.174562	-0.323260	-0.021466
0.018800	-0.207086	0.288121
0.211308	-0.097340	0.626370
-0.360448	-0.178704	-0.582776
-0.165341	-0.085684	-0.286688
-0.006507	-0.015834	0.018416
0.195005	0.092992	0.290563
0.391518	0.209736	0.608710
-0.170540	0.122744	-0.577853
0.020944	0.199099	-0.288312
0.156996	0.298511	-0.008954
0.354000	0.437685	0.317226
0.520663	0.519482	0.623629
0.006609	0.450007	-0.581765
0.195922	0.538087	-0.282324
0.374705	0.621271	0.013480
0.577975	0.720730	0.289181
0.741521	0.828587	0.566676
-0.326887	-0.881880	-0.583682
-0.200065	-0.712138	-0.316633
0.018843	-0.612652	-0.029184
0.159859	-0.535572	0.318630
0.345247	-0.434604	0.581704
-0.166957	-0.545731	-0.619478
0.014202	-0.438053	-0.304428
0.165984	-0.289097	-0.016086
0.357394	-0.214607	0.277716
0.572989	-0.092804	0.578810
-0.017438	-0.219180	-0.607456
0.196479	-0.083235	-0.285449
0.380888	-0.028547	0.011023
0.532440	0.122228	0.324150
0.750657	0.234738	0.596075
0.144155	0.129149	-0.588853
0.371764	0.203783	-0.269008
0.565228	0.326404	-0.006809
0.715413	0.418023	0.307273
0.896096	0.548449	0.579236
0.353316	0.427513	-0.605832
0.577793	0.539387	-0.331924
0.723155	0.619788	0.008649
0.929390	0.729542	0.304894
1.112326	0.873756	0.638559
0.024014	-0.852025	-0.577881
0.172929	-0.753967	-0.275649
0.340392	-0.618004	-0.019592
0.536064	-0.508269	0.315418
0.741681	-0.438093	0.587680
0.168973	-0.506250	-0.617158
0.375559	-0.432255	-0.310809
0.528836	-0.337014	0.017660
0.709310	-0.223787	0.314692
0.941338	-0.113524	0.617188
0.396235	-0.225462	-0.595907
0.567161	-0.085141	-0.278929
0.719984	0.027330	0.003750
0.929989	0.078811	0.315340
1.111713	0.224926	0.576507
0.536126	0.091415	-0.618482
0.754350	0.199334	-0.320833
0.904934	0.332503	-0.014103
1.075153	0.410959	0.316289
1.264468	0.519339	0.614017
0.730429	0.401044	-0.627235
0.919951	0.554998	-0.292495
1.086444	0.612496	-0.005444
1.270353	0.729593	0.303848
1.456655	0.812884	0.585408


-1.458933	-0.848313	-0.621076
-1.247240	-0.747943	-0.306728
-1.116955	-0.657979	0.032464
-0.931428	-0.533898	0.265027
-0.744131	-0.397898	0.629652
-1.309552	-0.508023	-0.588777
-1.090078	-0.396616	-0.250953
-0.947242	-0.359995	-0.009161
-0.754340	-0.173711	0.311666
-0.508011	-0.122312	0.578991
-1.117944	-0.226557	-0.590880
-0.909095	-0.088374	-0.271083
-0.723552	0.008104	-0.037701
-0.568510	0.129574	0.268059
-0.388009	0.181755	0.584580
-0.942945	0.087295	-0.561835
-0.704378	0.186899	-0.331108
-0.559726	0.323024	-0.044712
-0.382922	0.417113	0.316703
-0.166408	0.560707	0.564813
-0.750678	0.410157	-0.575895
-0.580435	0.520376	-0.315365
-0.380143	0.657926	0.008591
-0.175784	0.761714	0.317504
0.011156	0.855538	0.619498
-1.094355	-0.864299	-0.627358
-0.925194	-0.718019	-0.321857
-0.769721	-0.619680	-0.013404
-0.516891	-0.557796	0.306764
-0.382211	-0.400050	0.577339
-0.907067	-0.533761	-0.566716
-0.753977	-0.457848	-0.280651
-0.523566	-0.331422	-0.026471
-0.346437	-0.185321	0.277956
-0.172900	-0.106229	0.586263
-0.765083	-0.224849	-0.558795
-0.531101	-0.137912	-0.319412
-0.372688	0.017537	-0.012020
-0.205823	0.128507	0.272479
0.024079	0.194778	0.575920
-0.534809	0.128532	-0.579712
-0.318544	0.185666	-0.274675
-0.156742	0.332540	-0.005455
0.019879	0.458497	0.323837
0.156769	0.559823	0.610692
-0.322705	0.447685	-0.589086
-0.227994	0.538182	-0.320994
-0.026867	0.618233	-0.013078
0.212264	0.722389	0.279476
0.378433	0.858267	0.616150
-0.753647	-0.872154	-0.618583
-0.573541	-0.749620	-0.294012
-0.331964	-0.653952	0.006123
-0.192574	-0.536638	0.314604
-0.012808	-0.380328	0.587462
-0.575350	-0.564008	-0.623512
-0.408263	-0.449992	-0.289664
-0.172810	-0.324754	-0.026537
0.022952	-0.206225	0.285887
0.218156	-0.095420	0.633295
-0.358958	-0.171182	-0.579695
-0.160831	-0.081817	-0.283867
-0.008315	-0.018971	0.022614
0.197695	0.090235	0.288641
0.397275	0.209377	0.611784
-0.168315	0.126869	-0.573314
0.025673	0.196685	-0.285813
0.151730	0.294192	-0.010482
0.351492	0.440658	0.321659
0.514006	0.517667	0.629998
0.008344	0.456824	-0.577948
0.199062	0.540444	-0.278434
0.376742	0.618173	0.016351
0.584504	0.716592	0.287063
0.743454	0.825353	0.559572
-0.317711	-0.890926	-0.580471
-0.203993	-0.705822	-0.320682
0.022524	-0.607671	-0.035273
0.154289	-0.537549	0.322998
0.340326	-0.437354	0.578337
-0.163509	-0.549853	-0.624919
0.017538	-0.441204	-0.306290
0.162248	-0.283098	-0.020007
0.355235	-0.215510	0.273374
0.578650	-0.089818	0.574919
-0.021513	-0.220800	-0.609787
0.199792	-0.078350	-0.282568
0.384386	-0.034692	0.013498
0.528790	0.126164	0.329570
0.755207	0.240151	0.595930
0.135919	0.134547	-0.587071
0.373415	0.202339	-0.262066
0.568590	0.328525	-0.008398
0.711546	0.416675	0.309161
0.891849	0.552758	0.575397
0.350414	0.428691	-0.607810
0.584511	0.542073	-0.339842
0.721302	0.616827	0.010420
0.932928	0.727415	0.305786
1.115652	0.880678	0.648492
0.030007	-0.853779	-0.573188
0.170731	-0.757930	-0.270700
0.334874	-0.614290	-0.023864
0.532878	-0.504155	0.319212
0.744124	-0.441923	0.585530
0.166003	-0.501152	-0.621972
0.377938	-0.434501	-0.313748
0.524394	-0.341853	0.021452
0.704361	-0.226531	0.317935
0.947756	-0.115474	0.622004
0.403485	-0.228885	-0.595514
0.571496	-0.080643	-0.274403
0.717451	0.033681	0.004997
0.933463	0.072248	0.319075
1.115081	0.227569	0.571999
0.532979	0.088089	-0.623494
0.759879	0.196628	-0.326234
0.902739	0.335734	-0.017389
1.069723	0.408327	0.319783
1.260568	0.517387	0.618097
0.730129	0.395829	-0.634513
0.921201	0.561472	-0.291379
1.084079	0.607643	-0.006505
1.267908	0.727136	0.304918
1.455194	0.805147	0.582544


-1.458016	-0.848939	-0.625647
-1.241351	-0.749622	-0.308236
-1.121417	-0.663248	0.038232
-0.934268	-0.534879	0.260034
-0.746616	-0.393129	0.635823
-1.315203	-0.504304	-0.586996
-1.091419	-0.392288	-0.245837
-0.951567	-0.365979	-0.007104
-0.758721	-0.166576	0.314004
-0.501416	-0.124416	0.575490
-1.121849	-0.229336	-0.589517
-0.908731	-0.085595	-0.266121
-0.721462	0.009660	-0.043981
-0.572508	0.134117	0.262123
-0.392048	0.176613	0.582197
-0.948574	0.083944	-0.555241
-0.699603	0.182334	-0.335968
-0.561656	0.324323	-0.052913
-0.386236	0.416560	0.319957
-0.164328	0.566469	0.559714
-0.754691	0.407974	-0.572404
-0.586378	0.519314	-0.318453
-0.383038	0.662552	0.010276
-0.174448	0.766642	0.320330
0.013203	0.858242	0.623810
-1.093889	-0.867991	-0.633215
-0.927363	-0.715723	-0.325271
-0.775985	-0.618536	-0.015253
-0.511578	-0.563593	0.308013
-0.384604	-0.397141	0.573747
-0.906221	-0.534234	-0.562256
-0.757315	-0.462851	-0.277818
-0.519340	-0.333761	-0.030218
-0.342704	-0.180608	0.273630
-0.170850	-0.105500	0.584058
-0.771186	-0.227371	-0.551517
-0.528205	-0.143640	-0.322410
-0.374063	0.020299	-0.013773
-0.209791	0.132948	0.267694
0.028607	0.191803	0.571749
-0.531241	0.132725	-0.577531
-0.310290	0.182272	-0.270734
-0.153429	0.334916	-0.006342
0.023259	0.464481	0.327629
0.152635	0.565529	0.613759
-0.315696	0.451881	-0.589576
-0.235780	0.540871	-0.323011
-0.031530	0.616263	-0.015541
0.217486	0.720619	0.276015
0.380895	0.860858	0.619683
-0.757541	-0.877569	-0.622656
-0.578165	-0.752105	-0.293122
-0.325543	-0.657986	0.007338
-0.193825	-0.538207	0.317487
-0.015006	-0.372867	0.585817
-0.579965	-0.570846	-0.628534
-0.415748	-0.455396	-0.289122
-0.171285	-0.326231	-0.031522
0.026794	-0.205557	0.283979
0.224977	-0.093580	0.640177
-0.357261	-0.163894	-0.577117
-0.156081	-0.078818	-0.281163
-0.010376	-0.021470	0.026592
0.200223	0.087695	0.286763
0.402704	0.208995	0.615185
-0.167006	0.130957	-0.568940
0.030088	0.194674	-0.283448
0.147417	0.290004	-0.011478
0.349371	0.443068	0.326126
0.507522	0.516114	0.636384
0.010197	0.463726	-0.574136
0.202205	0.542762	-0.274625
0.378756	0.615042	0.018921
0.590604	0.712813	0.285127
0.744999	0.822907	0.552801
-0.308723	-0.900045	-0.577375
-0.207743	-0.699765	-0.324574
0.025336	-0.602803	-0.040508
0.148742	-0.539657	0.327056
0.335462	-0.439962	0.575372
-0.160352	-0.553940	-0.630441
0.020829	-0.443925	-0.308604
0.158863	-0.277750	-0.023959
0.353038	-0.216556	0.269702
0.584170	-0.086862	0.571620
-0.025507	-0.222221	-0.612079
0.203158	-0.073908	-0.279949
0.387834	-0.040233	0.015708
0.525421	0.130033	0.334412
0.759752	0.245353	0.595935
0.128867	0.139764	-0.585605
0.375241	0.201181	-0.255313
0.571520	0.330526	-0.009954
0.707813	0.415141	0.310926
0.887941	0.556420	0.572058
0.347648	0.429849	-0.609773
